author,title,date,style,genre,media,dimensions,tag,location,link,image
Roger Weik,Number 42,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-42-2013.jpg,number-42-2013.jpg
Roger Weik,Number 17,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-17-2013.jpg,number-17-2013.jpg
Roger Weik,Number 43,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-43-2013.jpg,number-43-2013.jpg
Roger Weik,Centrifuge,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/centrifuge-2013.jpg,centrifuge-2013.jpg
Roger Weik,Number 106,2013,Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-106-2013.jpg,number-106-2013.jpg
Roger Weik,For Earth Below,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/for-earth-below-2013.jpg,for-earth-below-2013.jpg
Roger Weik,Number 103,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-103-2013.jpg,number-103-2013.jpg
Roger Weik,Number 121,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-121-2013.jpg,number-121-2013.jpg
Roger Weik,Number 187,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-187-2013.jpg,number-187-2013.jpg
Roger Weik,Number 124,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/number-124-2013-1.jpg,number-124-2013-1.jpg
Roger Weik,Number 99,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-99-2013.jpg,number-99-2013.jpg
Roger Weik,Number 70,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-70-2013.jpg,number-70-2013.jpg
Roger Weik,Number 135,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-135-2013.jpg,number-135-2013.jpg
Roger Weik,Number 177,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-177-2013.jpg,number-177-2013.jpg
Roger Weik,Number 126,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/number-126-2013-1.jpg,number-126-2013-1.jpg
Roger Weik,Number 179,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-179-2013.jpg,number-179-2013.jpg
Roger Weik,Number 162,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-162-2013.jpg,number-162-2013.jpg
Roger Weik,Number 176,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-176-2013.jpg,number-176-2013.jpg
Roger Weik,Number 05,"2013;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/number-05-2013.jpg,number-05-2013.jpg
Roger Weik,Number 268,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-268-2014.jpg,number-268-2014.jpg
Roger Weik,Number 288,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-288-2014.jpg,number-288-2014.jpg
Roger Weik,Number 230,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-230-2014.jpg,number-230-2014.jpg
Roger Weik,Number 286,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-286-2014.jpg,number-286-2014.jpg
Roger Weik,Number 314,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-314-2014.jpg,number-314-2014.jpg
Roger Weik,Number 242,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-242-2014.jpg,number-242-2014.jpg
Roger Weik,Number 319,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-319-2014.jpg,number-319-2014.jpg
Roger Weik,Number 318,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-318-2014.jpg,number-318-2014.jpg
Roger Weik,Number 266,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-266-2014.jpg,number-266-2014.jpg
Roger Weik,Number 279,2014,Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-279-2014.jpg,number-279-2014.jpg
Roger Weik,Number 233,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-233-2014.jpg,number-233-2014.jpg
Roger Weik,Number 240,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-240-2014.jpg,number-240-2014.jpg
Roger Weik,Number 297,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-297-2014.jpg,number-297-2014.jpg
Roger Weik,Number 271,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-271-2014.jpg,number-271-2014.jpg
Roger Weik,Number 248,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/number-248-2014(1).jpg,number-248-2014.jpg
Roger Weik,Number 251,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-251-2014.jpg,number-251-2014.jpg
Roger Weik,Number 255,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-255-2014.jpg,number-255-2014.jpg
Roger Weik,Number 241,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-241-2014.jpg,number-241-2014.jpg
Roger Weik,Number 292,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-292-2014.jpg,number-292-2014.jpg
Roger Weik,Number 278,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-278-2014.jpg,number-278-2014.jpg
Roger Weik,Number 322,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-322-2014.jpg,number-322-2014.jpg
Roger Weik,Number 275,"2014; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-275-2014.jpg,number-275-2014.jpg
Roger Weik,Pursuit of The Emperor,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/pursuit-of-the-emperor-2014.jpg,pursuit-of-the-emperor-2014.jpg
Roger Weik,Number 262,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-262-2014.jpg,number-262-2014.jpg
Roger Weik,Hyperbola,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/hyperbola-2014.jpg,hyperbola-2014.jpg
Roger Weik,Number 274,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/number-274-2014-1.jpg,number-274-2014-1.jpg
Roger Weik,Number 333,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-333-2014.jpg,number-333-2014.jpg
Roger Weik,Number 264,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-264-2014.jpg,number-264-2014.jpg
Roger Weik,Number 289,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-289-2014.jpg,number-289-2014.jpg
Roger Weik,Number 261,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-261-2014.jpg,number-261-2014.jpg
Roger Weik,Number 334,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-334-2014.jpg,number-334-2014.jpg
Roger Weik,Number 340,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-340-2014.jpg,number-340-2014.jpg
Roger Weik,Number 336,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-336-2014.jpg,number-336-2014.jpg
Roger Weik,Number 338,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-338-2014.jpg,number-338-2014.jpg
Roger Weik,Number 341,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-341-2014.jpg,number-341-2014.jpg
Roger Weik,Number 311,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-311-2014.jpg,number-311-2014.jpg
Roger Weik,Number 366,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-366-2014.jpg,number-366-2014.jpg
Roger Weik,Number 364,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-364-2014.jpg,number-364-2014.jpg
Roger Weik,Number 367,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-367-2014.jpg,number-367-2014.jpg
Roger Weik,Number 339,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-339-2014.jpg,number-339-2014.jpg
Roger Weik,Number 235,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-235-2014.jpg,number-235-2014.jpg
Roger Weik,Number 377,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/number-377-2014-1.jpg,number-377-2014-1.jpg
Roger Weik,Number 384,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-384-2014.jpg,number-384-2014.jpg
Roger Weik,Number 383,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-383-2014.jpg,number-383-2014.jpg
Roger Weik,Number 386,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-386-2014.jpg,number-386-2014.jpg
Roger Weik,Untitled,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/untitled-2014.jpg,untitled-2014.jpg
Roger Weik,Number 389,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-389-2014.jpg,number-389-2014.jpg
Roger Weik,Number 309,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-309-2014.jpg,number-309-2014.jpg
Roger Weik,Number 385,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-385-2014.jpg,number-385-2014.jpg
Roger Weik,Number 380,"2014;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-380-2014.jpg,number-380-2014.jpg
Roger Weik,390,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/390-2015.jpg,390-2015.jpg
Roger Weik,393,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/393-2015.jpg,393-2015.jpg
Roger Weik,394,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/394-2015.jpg,394-2015.jpg
Roger Weik,392,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/392-2015.jpg,392-2015.jpg
Roger Weik,391,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/391-2015.jpg,391-2015.jpg
Roger Weik,395,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/395-2015.jpg,395-2015.jpg
Roger Weik,396,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/396-2015.jpg,396-2015.jpg
Roger Weik,397,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/397-2015.jpg,397-2015.jpg
Roger Weik,Number 402,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-402-2015.jpg,number-402-2015.jpg
Roger Weik,Number 408,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-408-2015.jpg,number-408-2015.jpg
Roger Weik,409,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads7.wikiart.org/images/roger-weik/409-2015.jpg,409-2015.jpg
Roger Weik,REDYELLOWBLUE   Triptych,"2014 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/redyellowblue-triptych-2015.jpg,redyellowblue-triptych-2015.jpg
Roger Weik,Number 420,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-420-2015.jpg,number-420-2015.jpg
Roger Weik,Number 430,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-430-2015.jpg,number-430-2015.jpg
Roger Weik,Number 440,"2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-440-2015.jpg,number-440-2015.jpg
Roger Weik,Shogun,"2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/shogun-2015.jpg,shogun-2015.jpg
Roger Weik,Number 466,"2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/number-466-2015.jpg,number-466-2015.jpg
Roger Weik,Number 0468,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/number-0468-2015.jpg,number-0468-2015.jpg
Roger Weik,Number 0471,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/number-0471-2015.jpg,number-0471-2015.jpg
Roger Weik,Timbuktu,"2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/timbuktu-2015.jpg,timbuktu-2015.jpg
Roger Weik,This Much,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/this-much-2015.jpg,this-much-2015.jpg
Roger Weik,MoJo,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/mojo-2015.jpg,mojo-2015.jpg
Roger Weik,Genetic World,"2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/genetic-world-2015.jpg,genetic-world-2015.jpg
Roger Weik,Shogun Triptych,"2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/shogun-triptych-2015.jpg,shogun-triptych-2015.jpg
Roger Weik,"""Parallax""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/number-509-2015-2015.jpg,number-509-2015-2015.jpg
Roger Weik,"""Thirty-Three Degrees""    2015","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/thirty-three-degrees-2015-2015.jpg,thirty-three-degrees-2015-2015.jpg
Roger Weik,"""Transition""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/number-507-2015-2015.jpg,number-507-2015-2015.jpg
Roger Weik,"""Within""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/within-2015.jpg,within-2015.jpg
Roger Weik,"""Imperial Glide""    2015",2015,Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/imperial-glide-2015-2015(1).jpg,imperial-glide-2015-2015.jpg
Roger Weik,"""Light""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/light-2015.jpg,light-2015.jpg
Roger Weik,"""Trans Illusion""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/trans-illusion-2015-2015.jpg,trans-illusion-2015-2015.jpg
Roger Weik,"""White Goddess""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/white-goddess-2015-2015.jpg,white-goddess-2015-2015.jpg
Roger Weik,"""Light Falling""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/light-falling-2015.jpg,light-falling-2015.jpg
Roger Weik,"""Unshattered""","2015 - 2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/unshattered-2015.jpg,unshattered-2015.jpg
Roger Weik,"""Shadow Maker""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/shadow-maker-2015(1).jpg,shadow-maker-2015.jpg
Roger Weik,"""Contour""","2015;  Los Angeles, United States",Abstract Expressionism,N/A,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/contour-2015.jpg,contour-2015.jpg
Roger Weik,"""Slant""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/slant-2015.jpg,slant-2015.jpg
Roger Weik,"""Flame of Fire""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads8.wikiart.org/images/roger-weik/flame-of-fire-2015.jpg,flame-of-fire-2015.jpg
Roger Weik,"""Refuge""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/refuge-2015.jpg,refuge-2015.jpg
Roger Weik,"""Solitude""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads3.wikiart.org/images/roger-weik/solitude-2015.jpg,solitude-2015.jpg
Roger Weik,"""In the Stillness""","2015; Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads2.wikiart.org/images/roger-weik/in-the-stillness-2015.jpg,in-the-stillness-2015.jpg
Roger Weik,"""Night""","2015;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/night-2015.jpg,night-2015.jpg
Roger Weik,"""Artificial Intelligence""  2016","2016; Los Angeles, California, United States",N/A,N/A,N/A,N/A,N/A,N/A,Not Found,artificial-intelligence-2016-2016.jpg
Roger Weik,"""Truth From Fiction""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,truth-from-fiction-2016-2016.jpg
Roger Weik,"""Voyager""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,voyager-2016-2016.jpg
Roger Weik,"""Double-Vision""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,double-vision-2016-2016.jpg
Roger Weik,"""Exponent""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,exponent-2016-2016.jpg
Roger Weik,"""Vibrato""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,vibrato-2016-2016.jpg
Roger Weik,"""Chord""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,chord-2016-2016.jpg
Roger Weik,"""Obsession""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,obsession-2016-2016.jpg
Roger Weik,"""Cats Eye""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cats-eye-2016-2016.jpg
Roger Weik,"""Static""    2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,static-2016-2016.jpg
Roger Weik,"""Naked Eye""    2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,naked-eye-2016-2016.jpg
Roger Weik,"""Only Time""    2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,only-time-2016-2016.jpg
Roger Weik,"""Daze""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,daze-2016-2016.jpg
Roger Weik,"""Enigma""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,enigma-2016-2016.jpg
Roger Weik,"""Xenon""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,xenon-2016-2016.jpg
Roger Weik,"""Cathedral""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,cathedral-2016-2016.jpg
Roger Weik,"""Photek""  2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,photek-2016-2016.jpg
Roger Weik,"""Light-Night""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,light-night-2016-2016.jpg
Roger Weik,"""Matter""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,matter-2016-2016.jpg
Roger Weik,"""Vorab""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,vorab-2016-2016.jpg
Roger Weik,"""Pike""   2016","2016; Los Angeles, California, United States",N/A,abstract,N/A,N/A,N/A,N/A,Not Found,pike-2016-2016.jpg
Roger Weik,"""Ping""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/ping-2016-2016.jpg,ping-2016-2016.jpg
Roger Weik,"""Nuada""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/nuada-2016-2016.jpg,nuada-2016-2016.jpg
Roger Weik,"""Natural Blues""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads4.wikiart.org/images/roger-weik/natural-blues-2016-2016.jpg,natural-blues-2016-2016.jpg
Roger Weik,"""Parachute""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/parachute-2016-2016.jpg,parachute-2016-2016.jpg
Roger Weik,"""Tandem""  2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads6.wikiart.org/images/roger-weik/tandem-2016-2016.jpg,tandem-2016-2016.jpg
Roger Weik,"""Diver""    2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads5.wikiart.org/images/roger-weik/diver-2016-2016.jpg,diver-2016-2016.jpg
Roger Weik,"""Blue Night""    2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads1.wikiart.org/images/roger-weik/blue-night-2016-2016.jpg,blue-night-2016-2016.jpg
Roger Weik,"""Red Shift""   2016","2016;  Los Angeles, United States",Abstract Expressionism,abstract,N/A,N/A,N/A,N/A,https://uploads0.wikiart.org/images/roger-weik/red-shift-2016-2016.jpg,red-shift-2016-2016.jpg
